,target,id,date,flag,user,text
999927,4,1879939777,Thu May 21 23:35:45 PDT 2009,NO_QUERY,brokerkathy,@BrokerSaunders yes they are...if it's the black dog maybe it found what it was looking for in the dirt LOL 
1412897,4,2056751793,Sat Jun 06 11:43:35 PDT 2009,NO_QUERY,Dreilissima,@Foxy_HotSawce Why ? 
1522220,4,2176420475,Mon Jun 15 03:49:41 PDT 2009,NO_QUERY,robindwilliams,@newicon Good stuff! Hope the first week goes smoothly 
554832,0,2203930094,Wed Jun 17 00:53:24 PDT 2009,NO_QUERY,Sheraaz,@millathekilla I gave into the darkside.. i made a username for my facebook  im sorry buddy
644837,0,2236128053,Fri Jun 19 02:55:28 PDT 2009,NO_QUERY,WiiDS,Looks like I didn't win an Icarian: Kindred Spirits OST  Either way this one is a fab game so you guys should pick it up!
4162,0,1468756000,Tue Apr 07 03:33:46 PDT 2009,NO_QUERY,djgraham,63.15 quid for a rear wiper arm for our car. Thats not including the wiper blade either... 
254970,0,1984376808,Sun May 31 14:59:23 PDT 2009,NO_QUERY,rannyify,"@Roy_from_IT yeah I have, but it's still not working. it doesn't want to run "
721356,0,2261167813,Sat Jun 20 20:22:04 PDT 2009,NO_QUERY,OCBrian3535,My German roommate is leaving. 
197104,0,1970935524,Sat May 30 05:42:48 PDT 2009,NO_QUERY,ShikhaBirdie,@pappe_it_is Eeeeeeeeeeeeeeeeeeeeeeeeeeeeeee    = Bad Exam!!  
1547198,4,2182657501,Mon Jun 15 13:27:47 PDT 2009,NO_QUERY,JanNicoleResus,hahaha.. im at school... watching incredibles in Imovie class... being random with anna!!! 
637369,0,2234174835,Thu Jun 18 22:33:50 PDT 2009,NO_QUERY,Thomas514,"Friday's comic is on the way, working on it now. Sorry for the non-midnight update "
109821,0,1824668525,Sun May 17 02:23:56 PDT 2009,NO_QUERY,TarrynBishop,argh i feel sick- again! For the second time this week! Go away flu! Get lost! Blah. 
1493845,4,2069586057,Sun Jun 07 16:08:57 PDT 2009,NO_QUERY,calumdane,"@dreasabeast mainly places like rome, italy, prauge ect. "
487370,0,2182051613,Mon Jun 15 12:39:20 PDT 2009,NO_QUERY,Beccaxoox,@jessica_redman awesome i wish i was there but it takes like 7 hours to get to ldn by car frm  where i live  u lucky thing lol XD
721439,0,2261195236,Sat Jun 20 20:24:40 PDT 2009,NO_QUERY,westernmasskat,@wizbiff I know!!! Just awful for them to have to deal with that stuff... 
181206,0,1966782433,Fri May 29 18:23:25 PDT 2009,NO_QUERY,therealjovan,@guttaperk man this is a bigger crush than the neighbour. this is a mona friend who's the mother of ALL crushes.. 
971827,4,1831296831,Sun May 17 18:36:03 PDT 2009,NO_QUERY,nkdashley,ok i'm calling it a night. GOOD NIGHT EVERYONE! leave me sexy comments on my twitpics  !
987961,4,1834717386,Mon May 18 03:58:15 PDT 2009,NO_QUERY,PuterPrsn,"Good morning everyone  Starting another week, albeit a short one for those of us taking Friday off..."
45985,0,1677293187,Sat May 02 01:20:47 PDT 2009,NO_QUERY,minxkitty,"Am cold, forgot my coat.they didn't really need me on this race; I could have stayed in bed and gone straight to marown race instead "
87581,0,1754521304,Sun May 10 06:33:17 PDT 2009,NO_QUERY,BMValentine,"Two blank sheets of paper, four sides. And no idea what to draw. "
407800,0,2059262414,Sat Jun 06 16:34:35 PDT 2009,NO_QUERY,johnbekas,"6 miles @ 9 min pace. Not bad, but would like to run faster. My 3 1/2 year vacation from running left me older, fatter, and out of shape. "
1065042,4,1964853267,Fri May 29 14:55:00 PDT 2009,NO_QUERY,dirtycucumber,"@visionarybridge yeah i know, thanks mom  hahhh"
135025,0,1836411701,Mon May 18 07:57:05 PDT 2009,NO_QUERY,holapjay,"Yey the biggest loser is on , love that show and hate how i can't attend the gym tonight , oh well "
949914,4,1823869092,Sat May 16 23:15:02 PDT 2009,NO_QUERY,jacdo,just got off the phone with @dangsdunks. now what? eat the pot de dreme that @dyee812 gave me? i think so. 
958094,4,1825634806,Sun May 17 06:22:07 PDT 2009,NO_QUERY,GeekyWhiteGuy,@jennieofcourse HaHa....so funny I forgot to laugh!  
1518175,4,2175931219,Mon Jun 15 02:25:04 PDT 2009,NO_QUERY,KyraKat,@iamthecrime haha. love that. 
836055,4,1558370503,Sun Apr 19 08:09:50 PDT 2009,NO_QUERY,James_Waters,@sammyrichards i'm a really slower learner when it comes to that topic 
921778,4,1754264384,Sun May 10 05:38:30 PDT 2009,NO_QUERY,HappyCatCupCake,@tipiwell Hi  Have U prepared gifts and greetings 4your mom ? Cuz to day is Mother's Day :x
950333,4,1823970691,Sat May 16 23:35:31 PDT 2009,NO_QUERY,santojay,@danchow Your cigars rock! Thanks for them. May hit you up for more at some point 
1091917,4,1969931162,Sat May 30 01:46:40 PDT 2009,NO_QUERY,catt312,"It's such a lovely day, almost too hot. Unfortunately I have to revise, but that's not stopping me from wearing a skirt. "
56333,0,1685367752,Sun May 03 00:05:18 PDT 2009,NO_QUERY,FlyBoyBuggzy,"@charmbreezy lol, nuh uhhhh ... you abanded me "
76373,0,1695612230,Mon May 04 06:33:10 PDT 2009,NO_QUERY,saturngirl,@Suburbman Oh noes! Now you've cast me as the anti-feminist   I was thinking more of her record on Iraq http://tinyurl.com/dbs77d
1497531,4,2070388930,Sun Jun 07 17:36:28 PDT 2009,NO_QUERY,Juliamarie9,Everyone should come to our game tonight at 9 
526049,0,2194131540,Tue Jun 16 09:23:10 PDT 2009,NO_QUERY,Marc2601,Again a Tuesday without playing soccer. My knee still hurts. 
1040713,4,1956989724,Thu May 28 23:12:49 PDT 2009,NO_QUERY,XxMolliexX,@therealTiffany thank you so much for the comments  it's so sweet that you comment people back. i'm going to bed. goodnight! &lt;3
167125,0,1961546996,Fri May 29 09:40:17 PDT 2009,NO_QUERY,CarolynVela,Just here at work........just got out of a meeting with my staff.... I had to be the big bad boss today. 
763932,0,2298629961,Tue Jun 23 11:55:07 PDT 2009,NO_QUERY,edwardvirtually,@jmdc88 it's not so  as he died of natural causes.
405871,0,2058794474,Sat Jun 06 15:38:28 PDT 2009,NO_QUERY,katithompson,"Actually staying out without my lipbalm, I could cry "
1179213,4,1981707759,Sun May 31 09:43:28 PDT 2009,NO_QUERY,iMood,Nearly finished testing 
645355,0,2236256893,Fri Jun 19 03:14:27 PDT 2009,NO_QUERY,MissCass7,Arghhh txt me god dammit 
1580073,4,2190021915,Tue Jun 16 01:32:43 PDT 2009,NO_QUERY,MissLadyT324,loves her boy friend/husband to be ( in due time) 
1176930,4,1981328867,Sun May 31 08:55:29 PDT 2009,NO_QUERY,faanaatic,At the mall with the girls  !
173866,0,1964227348,Fri May 29 13:54:57 PDT 2009,NO_QUERY,BIGGC_,@LittleMissDx it sux ur so it a diff country 
312235,0,2001478013,Tue Jun 02 01:00:59 PDT 2009,NO_QUERY,lizzisahmazing,i don't feel good 
826658,4,1556722112,Sun Apr 19 00:02:17 PDT 2009,NO_QUERY,davekim,"@missrogue &quot;David, your Amazon order for The Whuffie Factor will arrive April 23&quot; "
766871,0,2300166382,Tue Jun 23 13:48:47 PDT 2009,NO_QUERY,bmlzootown,"Oh, @planetbeing , i would donate but i dont have any money  sorry"
1013779,4,1881359934,Fri May 22 04:25:57 PDT 2009,NO_QUERY,kia4ever,Wouh! My Vacation was so tiring but still i enjoyed hanging out with my cousin 
1581942,4,2190248121,Tue Jun 16 02:11:10 PDT 2009,NO_QUERY,jadecraven,@sammutimer I expect photos and lots of baby progress updates  Hmm.. when will you be choosing the twitter aunties and uncles? hehe
1166505,4,1979943464,Sun May 31 05:06:56 PDT 2009,NO_QUERY,chazieh,#chesterday will make it to the top! 
164440,0,1960379668,Fri May 29 07:52:19 PDT 2009,NO_QUERY,AngharadEvans,I've burnt my collerbone and arms and face! aww! 
246852,0,1982342240,Sun May 31 11:01:02 PDT 2009,NO_QUERY,Catharina_U,Rainy day in Berlin  it's soooo boring
845092,4,1564169645,Mon Apr 20 02:07:48 PDT 2009,NO_QUERY,neha84,@sprabu saw all your posts on your wiki...i have been to schnitzelbank too..simply loved the place 
949059,4,1823626716,Sat May 16 22:29:56 PDT 2009,NO_QUERY,techyforum,@HexxWear yes...open source rocks! 
441606,0,2067051853,Sun Jun 07 11:39:37 PDT 2009,NO_QUERY,hannahsewell92,Great show Guys! Although I am really tired and ready for bed! lol...My feet are hurting 
1365422,4,2049951878,Fri Jun 05 17:47:45 PDT 2009,NO_QUERY,KeiightLynn,@answee then go out! Plan a ton of summer adventures with friends and actually do them. 
867824,4,1677841865,Sat May 02 04:16:38 PDT 2009,NO_QUERY,SnootyPaws,@downesy aww super cute. Our cat Jackson has hunkered down in his bed too. Pets are such sooks in Winter   http://twitpic.com/4eb0k
453831,0,2070437827,Sun Jun 07 17:41:38 PDT 2009,NO_QUERY,PMcOmie,@selenagomez it's not working i can't get on. 
664516,0,2244517609,Fri Jun 19 14:51:06 PDT 2009,NO_QUERY,PolloLoco66,@MBahadoosingh - wow! so sad when these events happen. 
1519030,4,2176033382,Mon Jun 15 02:43:07 PDT 2009,NO_QUERY,jesslovesscott,finishes college tomorrow i can't wait  x x
380150,0,2052501427,Sat Jun 06 00:57:04 PDT 2009,NO_QUERY,tickeyy,@katiewatie54 your box? haha what? and whats wrong 
441300,0,2066973584,Sun Jun 07 11:30:54 PDT 2009,NO_QUERY,BhindMyHzlEyez,@fafinettex3 lol @ fml cause mac pro is closed on sunday. i seen that on someones vid  i wouldve been mad too
1273565,4,2000864680,Mon Jun 01 23:10:09 PDT 2009,NO_QUERY,normaltusker,"@LimeIce @spitphyre is goign for 2 weeks and u sending so many odes, wonder what would have happ had she gone there forever! "
362280,0,2047344351,Fri Jun 05 13:30:48 PDT 2009,NO_QUERY,ikxm,calling to see if i can change my flight. i'm bored 
989496,4,1834884041,Mon May 18 04:30:31 PDT 2009,NO_QUERY,madridlad,@realmadridtalk Congratulation 
59090,0,1686056068,Sun May 03 03:31:31 PDT 2009,NO_QUERY,jnevintage,is almost up to date! being 8 weeks behind isnt fun 
1369210,4,2050755859,Fri Jun 05 19:14:12 PDT 2009,NO_QUERY,whatsuuupjen,rocky horror picture showwww! 
1486186,4,2068022148,Sun Jun 07 13:21:49 PDT 2009,NO_QUERY,Sarah_Stuart,@eunice007 do i know him? i am curious ...... oh boy! congratulations you sound like you are on the clouds 
781997,0,2323544585,Thu Jun 25 00:53:45 PDT 2009,NO_QUERY,wicco,ouchie. i gotta stop doing this. 
1493296,4,2069473464,Sun Jun 07 15:56:40 PDT 2009,NO_QUERY,kathryn2013,Yay! Going to put in levy gates in the fields! Always fun...not really. Lol 
604898,0,2222088049,Thu Jun 18 06:28:43 PDT 2009,NO_QUERY,Swizzlesuz,please keep everything crossed-results day approaches 
1246177,4,1995253001,Mon Jun 01 13:11:40 PDT 2009,NO_QUERY,CaliMonk,@banpei definitely! It's actually the same game running underneath and you can switch between the new and old during the game 
356785,0,2044398047,Fri Jun 05 09:17:58 PDT 2009,NO_QUERY,Lerinaa,Feeling horribly sick 
856218,4,1573716380,Tue Apr 21 02:30:50 PDT 2009,NO_QUERY,kickshaw,@ toosweet4rnr @OneLuvGurl &lt;=thank you Queen  Cheers ladies =&gt;@ladypn @photogurrl @patricia_coelho @melloma... ? http://blip.fm/~4onxf
1051928,4,1961269731,Fri May 29 09:14:32 PDT 2009,NO_QUERY,joshboulton,@EveRebecca I got e-mailed about it from the site 
1052275,4,1961378016,Fri May 29 09:24:39 PDT 2009,NO_QUERY,sharonhayes,@FranzFilzmoser Anytime and I look forward to your tweets as well 
1568980,4,2188321302,Mon Jun 15 21:41:09 PDT 2009,NO_QUERY,Tiffsoflyy,@BobbyBucks Followed  Happy
765738,0,2299585007,Tue Jun 23 13:05:49 PDT 2009,NO_QUERY,oELGATOo,@Lisa_Nova   my too for a log week 
786661,0,2324710706,Thu Jun 25 03:51:23 PDT 2009,NO_QUERY,tfqhmd,@ArtisteerThemes if U use worpress.com U cn only use the plugins alrdy installed - as far as i Know  NOT if U have it on yr own server)
1497599,4,2070407028,Sun Jun 07 17:38:22 PDT 2009,NO_QUERY,jwh400,I was happy to see Red Bull with a good showing in Turkey today. 
135240,0,1836474018,Mon May 18 08:03:42 PDT 2009,NO_QUERY,jbroQueza,On the way back.. 
1551282,4,2184043314,Mon Jun 15 15:20:21 PDT 2009,NO_QUERY,julieminevich,"Another day, another happy hour.  (at Big Hunt) http://bit.ly/X8mTN"
514253,0,2190573852,Tue Jun 16 03:06:59 PDT 2009,NO_QUERY,Ange_Smith,"just got back from Melbourne, thought I left the cold weather behind but looks like it followed me "
390582,0,2054716694,Sat Jun 06 07:56:44 PDT 2009,NO_QUERY,GlamourFrog,"@panther201 The sad face is sad, and makes me feel guilty.  I guess I'll just have to let you look at my boobs. D:"
814734,4,1550907879,Sat Apr 18 07:36:11 PDT 2009,NO_QUERY,nicholas_scott,just woke up next to nicole  fucking worktodayyy. soooo whack
49521,0,1678173012,Sat May 02 05:47:21 PDT 2009,NO_QUERY,xthismodernlove,Hate saturdays at work. Always eat too much junk.  we have multipack doritos and cookies and biscuits and starbucks so far. Fattie.
707233,0,2256935161,Sat Jun 20 13:31:58 PDT 2009,NO_QUERY,jenscloset,@ilaura_etsy yes maam...I will...but I'm going to miss you! 
779667,0,2322983298,Wed Jun 24 23:40:16 PDT 2009,NO_QUERY,Danniskates,Is fed up of hayfever 
174714,0,1964621242,Fri May 29 14:31:51 PDT 2009,NO_QUERY,RebeccaBrunner,@jonasbrothers http://twitpic.com/624qo - but a brown snake bit my duck named Elvis  anyway ahaha Elvis is soo cutee!! And so is Nicho ...
605096,0,2222150372,Thu Jun 18 06:34:15 PDT 2009,NO_QUERY,hweedon,ooooooooooouuuuuuuuuuuccccccccccchhhhhhhhh! my teeth are hurting  cant eat apples 
490860,0,2183595310,Mon Jun 15 14:43:21 PDT 2009,NO_QUERY,N3TTE,@Louie206 PEOPLE WHAT WTF BUT SIKE CAN U COME SWIM WIT ME NOBODY WANTS 2 
1130705,4,1975740264,Sat May 30 15:48:01 PDT 2009,NO_QUERY,ritabook3,"Yupp, aw. That's so cute "
540919,0,2199908294,Tue Jun 16 18:10:20 PDT 2009,NO_QUERY,MzSparky,lying in bed sick as a dog... i want 2 go back 2 work 
422804,0,2062732834,Sun Jun 07 00:07:22 PDT 2009,NO_QUERY,Undergrndlife,@cuppie_cake haha yeah the 8900 flash is bright great camera my lights stuck on at the moment 
717837,0,2260124716,Sat Jun 20 18:42:32 PDT 2009,NO_QUERY,Sheyler,Well now we r going home from this long day of having fun and i have a sun burn and a tan it hurts so much 
320497,0,2003370793,Tue Jun 02 06:24:39 PDT 2009,NO_QUERY,SimpliBeautyful,Yawn*** work. G'morning everyone! Still feel shitty 
480896,0,2179427026,Mon Jun 15 09:05:19 PDT 2009,NO_QUERY,safashiongirl,@italipina some new Polly dolls  http://bit.ly/oc8v7  Where are the little houses!?
602678,0,2221458555,Thu Jun 18 05:25:19 PDT 2009,NO_QUERY,vaniiaacullen,feels very happy :-D and very sad  cemburuuu (annoyed) http://plurk.com/p/11w5oz
742634,0,2266605814,Sun Jun 21 08:47:42 PDT 2009,NO_QUERY,skaro964,"off to change Eric's bed he disconneted his g-tube some time after 4 am, oh well more laundry "
1271742,4,2000601427,Mon Jun 01 22:29:36 PDT 2009,NO_QUERY,darthbutternutz,"@Devilturnip Then again, when was the last time I released a top selling videogame... what do I know "
1152409,4,1978716278,Sun May 31 00:13:45 PDT 2009,NO_QUERY,kiarapop,@karlcandido hmmm ok let's make a deal. you come definitely and you don't have to mosh or go crazy or anything  deal?
312970,0,2001645159,Tue Jun 02 01:34:47 PDT 2009,NO_QUERY,talon03echomike,@HermitUK and I'm still waiting for TIE Fighter 2 
178380,0,1965952588,Fri May 29 16:50:56 PDT 2009,NO_QUERY,Kaoryn,Wish I could be heading to LA for E3.  *le sigh* Maybe someday.
128327,0,1834889630,Mon May 18 04:31:31 PDT 2009,NO_QUERY,Theatregirl327,taking my baby to school in the rain...ewww! wish we could both take the day off  
954257,4,1824806392,Sun May 17 03:01:02 PDT 2009,NO_QUERY,PaigeEllis123,"breackfast timeeee  girls aloud tonight, so excited!"
440625,0,2066787009,Sun Jun 07 11:10:13 PDT 2009,NO_QUERY,ohjazee,I hate being sick. i feel like crap right now. someone make me feel better 
596965,0,2219150816,Wed Jun 17 23:54:26 PDT 2009,NO_QUERY,caneangel167,I give up. I really don't think that it's ever going to happen. I'm beyond frustration at this point. 
768141,0,2300829450,Tue Jun 23 14:38:48 PDT 2009,NO_QUERY,edwardli,i am annoyed that i only have 6 holiday days left! my next trip to America is going to be considerable shorter 
1482397,4,2067257297,Sun Jun 07 12:01:43 PDT 2009,NO_QUERY,dynastiex3,going to the pooooool 'party'....not swimming though.;; game tonight.. : lets go magic!  
1119607,4,1973808214,Sat May 30 11:52:31 PDT 2009,NO_QUERY,rnkeller,Finally things are back to normal at http://www.youshouldliketypetoo.com. Stressful to have a messed up site. Luckily no one ever visits 
929613,4,1760042776,Sun May 10 20:31:55 PDT 2009,NO_QUERY,AshPhish,Goodnight Foxxy!!  
1516692,4,2175748230,Mon Jun 15 01:53:04 PDT 2009,NO_QUERY,Melow_31,JUST WOKE UP !!!! WITH ANAÃ?S 
251753,0,1983560359,Sun May 31 13:23:32 PDT 2009,NO_QUERY,mahimagoel,ugh. maths 
791900,0,2326106675,Thu Jun 25 06:33:39 PDT 2009,NO_QUERY,nathanielfoster,Sigh. I am have to have to transcode all of my mkv files and embed subtitles in order for it to be streamed over the Internet properly. 
33165,0,1564434324,Mon Apr 20 03:28:31 PDT 2009,NO_QUERY,Ed_Balmonte,I might have F***** up my only available contact with someone. 
645813,0,2236374676,Fri Jun 19 03:32:51 PDT 2009,NO_QUERY,salawi,No electricity in the neighbourhood! I can't even find the multi-colored battery fan  Dubai's heat is killin me!
1301141,4,2007166957,Tue Jun 02 12:14:48 PDT 2009,NO_QUERY,CrosbyGirl87,@katfishh ahhh i looove that game 
563238,0,2205863501,Wed Jun 17 05:35:10 PDT 2009,NO_QUERY,lipstick3,"Rain Rain Rain, wheres the sun its June for gods sake "
927801,4,1759313311,Sun May 10 18:56:29 PDT 2009,NO_QUERY,allie_88,Had amazing sushi tonight with the family 
1402690,4,2054750687,Sat Jun 06 08:00:46 PDT 2009,NO_QUERY,John77,@KazooCarrieFan Yeah... I sat down on the couch after my 36 1/2 hours and woke up 9 hours later. lol. 
1077613,4,1967698484,Fri May 29 20:03:19 PDT 2009,NO_QUERY,oxygen8705,Bwahahahaha!!! i am awesome!!!! I just killed the other fly's sex buddy!!! 
738554,0,2265503358,Sun Jun 21 06:43:33 PDT 2009,NO_QUERY,SongoftheOss,@ms_cornwall aw bless  sure you are  right really must go......
436348,0,2065643224,Sun Jun 07 09:00:39 PDT 2009,NO_QUERY,nickyjameson,"@geekigirl Now, that really sucks! "
58446,0,1685899644,Sun May 03 02:40:33 PDT 2009,NO_QUERY,ruththegreat,Please come back 
1420831,4,2058212448,Sat Jun 06 14:29:30 PDT 2009,NO_QUERY,KateLanchester,No @Dachande663 to stop me playing Assassin's Creed now 
699451,0,2254447500,Sat Jun 20 09:45:48 PDT 2009,NO_QUERY,qudsia25,My meet up with tuti was great. We had movie and good food  I miss her alot I miss the days we chase 2pm together 
1516008,4,2175669574,Mon Jun 15 01:39:04 PDT 2009,NO_QUERY,hanwedge,is trying to work on her dad letting her get a Dolmation puppy  although would be happy with any puppy tbh lol =]
199424,0,1971433703,Sat May 30 07:06:04 PDT 2009,NO_QUERY,jemjem1983,Oh no!!! Missed my 3000 tweet!!! It was 24 tweets ago  damn it!!
327236,0,2009271458,Tue Jun 02 15:25:26 PDT 2009,NO_QUERY,amandadoiron,is NOT feeling good  - amanda gayle
24636,0,1558068114,Sun Apr 19 07:08:51 PDT 2009,NO_QUERY,Rachealblack110,@esme_cullen26 irl wisdom teeth and baby pain 
823453,4,1555985910,Sat Apr 18 21:16:57 PDT 2009,NO_QUERY,keks190,"@TheRealJordin Hey Jordin, when will u sing on American Idol?  Cant  wait to see u... "
1051890,4,1961268211,Fri May 29 09:14:24 PDT 2009,NO_QUERY,repapipz_cutie,@archuphils He said that his mom always cook chicken soup foe him! How nice! 
